654;FRÖBEL Kindergarten Augustastrolche;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Augustastr. 36;12203 Berlin (Steglitz-Zehlendorf);52.4429743;13.3134234;03084416490;augustastrolche-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;18.0;12.0;06:00-18:00;3;deutsch
655;FRÖBEL Kindergarten Campus Kids;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Hans-Schmidt-Str. 14A;12489 Berlin (Treptow-Köpenick);52.4348781;13.5350293;03067824666;adlershof-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;18.0;12.0;06:00-18:00;3;deutsch
656;FRÖBEL Kindergarten Casa Fantasia;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Anklamer Str. 38;10115 Berlin (Mitte);52.53532;13.39919;0304498171;casafantasia-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;18.0;12.0;06:00-18:00;3;deutsch
657;FRÖBEL Kindergarten FRÖBELSPATZEN;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Palisadenstr. 30;10243 Berlin (Friedrichshain-Kreuzberg);52.520298;13.4301531;03042026940;froebelspatzen-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;18.0;12.0;06:00-18:00;3;deutsch
658;FRÖBEL Kindergarten Heureka;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Hoffmannstr. 12;12435 Berlin (Treptow-Köpenick);52.49425;13.45918;03053214638;heureka-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.5;17.5;11.0;06:30-17:30;3;deutsch
659;FRÖBEL Kindergarten Highdechsen;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Michael-Bohnen-Ring 52;12057 Berlin (Neukölln);52.46541999999999;13.47347;03027018882;highdeck-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;18.0;12.0;06:00-18:00;3;deutsch
660;FRÖBEL Kindergarten kaleidoscope;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Zeughofstr. 1;10997 Berlin (Friedrichshain-Kreuzberg);52.5024885;13.4360074;030;;;;;;;0;deutsch
661;FRÖBEL Kindergarten Kleine Füße-Naseweis;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Auerstr. 13 -17;10249 Berlin (Friedrichshain-Kreuzberg);52.51926;13.44391;03032660425;kleinefuesse-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;18.0;12.0;06:00-18:00;3;deutsch
662;FRÖBEL Kindergarten Mittendrin;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Borsigstr. 32 /34;10115 Berlin (Mitte);52.52858;13.39022;03028500856;borsigstrasse-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;20.0;14.0;06:00-20:00;3;deutsch
663;FRÖBEL Kindergarten Palmkernzeile;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Palmkernzeile 8;10245 Berlin (Friedrichshain-Kreuzberg);52.49538039999999;13.4745387;03029669696;inselkinder-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;18.0;12.0;06:00-18:00;3;deutsch
664;FRÖBEL Kindergarten Siemens Technopark;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Wohlrabedamm 10;13629 Berlin (Spandau);52.53297689999999;13.2734747;03030364743;technopark-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;20.0;14.0;06:00-20:00;3;deutsch
665;FRÖBEL Kindergarten Stepping Stones;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Lützowstr. 106;10785 Berlin (Mitte);52.50192;13.36945;03046 99 77 70;Luetzowstrasse-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;20.0;14.0;06:00-20:00;0;deutsch
666;FRÖBEL Kindergarten Wirbelwind;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Puschkinallee 10;12435 Berlin (Treptow-Köpenick);52.4934989;13.458632;0305347207;wirbelwind-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.5;18.0;11.5;06:30-18:00;3;deutsch
667;FRÖBEL Kindergarten Zwergenwiese;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Hindenburgdamm 30;12203 Berlin (Steglitz-Zehlendorf);52.4411395;13.3169633;03084417200;zwergenwiese-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.75;17.25;10.5;06:45-17:15;12;deutsch
668;FRÖBEL Kindergarten-im-Grünen;Kindertagesstätte;Fröbel Bildung und Erziehung gGmbH;Südostallee 214A;12487 Berlin (Treptow-Köpenick);52.4530406;13.5052261;0306364209;imgruenen-berlin@froebel-gruppe.de;www.froebel-gruppe.de;6.0;18.0;12.0;06:00-18:00;3;deutsch
669;Gemeinschaftsunterkunft Blumberger Damm (nur Sprachförderung);Kindertagesstätte;Edusation - gemeinnützige Gesellschaft für Integration und Sprachförderung mbH;Blumberger Damm 163 /165;12685 Berlin (Marzahn-Hellersdorf);52.5473405;13.5735229;030;;;;;;;0;deutsch
670;Gemeinschaftsunterkunft Rudolf-Leonhard-Straße 15 (nur Sprachförderung);Kindertagesstätte;Edusation - gemeinnützige Gesellschaft für Integration und Sprachförderung mbH;Rudolf-Leonhard-Str. 15;12679 Berlin (Marzahn-Hellersdorf);52.5508989;13.5698456;030;;;;;;;0;deutsch
671;Gerda und Rolf Schopf Kindertagesstätte;Kindertagesstätte;CJD Berlin Im Christlichen Jugenddorfwerk Deutschlands e.V.;Mertensstr. 10 - 14;13587 Berlin (Spandau);52.565252;13.2097783;03033309540;kita.gerda+rolf-schopf@cjd-berlin.de;;6.0;17.0;11.0;06:00-17:00;10;deutsch
672;Groni-Weddinger Kinder- u.Jugendzentrum;Eltern-Initiativ-Kindertagesstätte;Weddinger Kinder- und Jugendzentrum e.V.;Malplaquetstr. 24;13347 Berlin (Mitte);52.55190220000001;13.3567431;030456 51 05;gronikinder@hotmail.com;;7.0;17.0;10.0;07:00-17:00;24;deutsch
673;Groni-Weddinger Kinder- u.Jugendzentrum;Eltern-Initiativ-Kindertagesstätte;Weddinger Kinder- und Jugendzentrum e.V.;Malplaquetstr. 10;13347 Berlin (Mitte);52.5502789;13.3607432;030455 86 36;gronikinder@hotmail.com;;7.0;17.5;10.5;07:00-17:30;24;deutsch
674;Groni-Weddinger Kinder- u.Jugendzentrum;Eltern-Initiativ-Kindertagesstätte;Weddinger Kinder- und Jugendzentrum e.V.;Amsterdamer Str. 19B;13347 Berlin (Mitte);52.5505686;13.3556495;030456 23 81;gronikinder@hotmail.com;;7.0;17.5;10.5;07:00-17:30;18;deutsch
675;Groni-Weddinger Kinder- u.Jugendzentrum - Malplaquet 37;Eltern-Initiativ-Kindertagesstätte;Weddinger Kinder- und Jugendzentrum e.V.;Malplaquetstr. 37;13347 Berlin (Mitte);52.5499415;13.3601379;03080929277;gronikinder@hotmail.com;;7.0;17.0;10.0;07:00-17:00;36;deutsch
676;Happy Kids Kreuznacher Straße;Kindertagesstätte;Happy Kids GmbH gemeinnützige Gesellschaft;Kreuznacher Str. 9;14197 Berlin (Steglitz-Zehlendorf);52.4668523;13.3192462;03079742847;kontakt@kita-happy-kids.de;;;;;;12;deutsch
677;Heilsarmee Kita Volltreffer;Kindertagesstätte;Die Heilsarmee in Deutschland;Fregestr. 13 -14;12159 Berlin (Tempelhof-Schöneberg);52.46990359999999;13.3370949;030850729232;berlinkita@heilsarmee.de;;7.0;17.0;10.0;07:00-17:00;12;deutsch
678;Heinrich-Zille-Kita;Kindertagesstätte;Stiftung Pro Gemeinsinn gGmbH;Sophie-Charlotten-Str. 88;14059 Berlin (Charlottenburg-Wilmersdorf);52.5150125;13.2882446;030030-254 697 26;;;;;;;12;deutsch
679;Hinterhof-Tiger;Eltern-Initiativ-Kindertagesstätte;EIKITA Hinterhof-Tiger e.V.;Sprengelstr. 33;13353 Berlin (Mitte);52.5413995;13.3537974;0304536620;hinterhof-tiger@mail.de;www.hinterhof-tiger.de;7.5;17.0;9.5;07:30-17:00;12;französisch, polnisch, spanisch, türkisch
680;Hisa Kita Kirchhainer Damm;Kindertagesstätte;hisa gemeinnützige Gesellschaft mit beschränkter Haftung (hisa gGmbH);Kirchhainer Damm 11;12309 Berlin (Tempelhof-Schöneberg);52.38629;13.41139;03070781022;info@hisa-welt.de;;7.5;17.0;9.5;07:30-17:00;12;deutsch
681;Humanistische Kita Adlershofer Marktspatzen;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Helbigstr. 31;12489 Berlin (Treptow-Köpenick);52.4382891;13.5473962;030030-677 42 09;adlershofermarktspatzen@humanistischekitas.de;www.humanistischekitas.de;6.0;17.5;11.5;06:00-17:30;12;deutsch
682;Humanistische Kita Am Park;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Engelhardstr. 10;12487 Berlin (Treptow-Köpenick);52.4481621;13.510391;030030-631 66 99;ampark@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
683;Humanistische Kita Bahrfeldtstraße;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Bahrfeldtstr. 9 - 10;10245 Berlin (Friedrichshain-Kreuzberg);52.4947184;13.4724132;030030-21 23 74 15;bahrfeldtstrasse@humanistischekitas.de;www.humanistischekitas.de;7.0;18.0;11.0;07:00-18:00;12;deutsch
684;Humanistische Kita Bornsdorfer Straße;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Bornsdorfer Str. 14;12053 Berlin (Neukölln);52.4766;13.43608;03056828663;bornsdorferstrasse@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;6;deutsch
685;Humanistische Kita Dreikäsehoch;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Johanna-Tesch-Str. 20;12439 Berlin (Treptow-Köpenick);52.45199;13.54086;030030-671 70 33;dreikaesehoch@humanistischekitas.de;www.humanistischekitas.de;6.0;17.5;11.5;06:00-17:30;12;deutsch
686;Humanistische Kita Friedenauer Strolche;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Sponholzstr. 16;12159 Berlin (Tempelhof-Schöneberg);52.4720671;13.3399835;030030-85 07 72 89;friedenauerstrolche@humanistischekitas.de;www.hvd-berlin.de;6.0;18.0;12.0;06:00-18:00;10;deutsch
687;Humanistische Kita Gartenstadtfrösche;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Zur Gartenstadt 239;12526 Berlin (Treptow-Köpenick);52.4018769;13.5685317;030030-67 82 45 03;gartenstadt@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
688;Humanistische Kita General-Woyna-Straße;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;General-Woyna-Str. 48;13403 Berlin (Reinickendorf);52.57177;13.31608;030030 413 30 72;generalwoynastrasse@humanistischekitas.de;www.humanistischekitas.de;6.0;17.0;11.0;06:00-17:00;12;deutsch
689;Humanistische Kita Hopsekäse;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Scharnweberstr. 60;10247 Berlin (Friedrichshain-Kreuzberg);52.5118758;13.4737513;030030-291 61 64;hopsekaese@humanistischekitas.de;www.humanistischektias.de;7.0;17.5;10.5;07:00-17:30;6;deutsch
690;Humanistische Kita Kastanienallee;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Kastanienallee 28 -30;12627 Berlin (Marzahn-Hellersdorf);52.53959;13.60141;030030-995 22 69;kastanienallee@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;10;deutsch
691;Humanistische Kita Knirpsenstadt am Glitzerbach;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Geraer Ring 50 -052;12689 Berlin (Marzahn-Hellersdorf);52.56909;13.56142;030933 91 98;knirpsenstadt@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;6;deutsch
692;Humanistische Kita Landreiterweg;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Landreiterweg 55;12353 Berlin (Neukölln);52.4231936;13.4496669;030030-667 90 90;landreiterweg@humanistischekitas.de;www.humanistischekitas.de;6.0;17.5;11.5;06:00-17:30;2;deutsch
693;Humanistische Kita Lichterfelder Sonnengarten;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Holtheimer Weg 6;12207 Berlin (Steglitz-Zehlendorf);52.41076;13.30802;030712 49 30;holtheimerweg@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;6;deutsch
694;Humanistische Kita Mäusevilla;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Michel-Klinitz-Weg 18;12349 Berlin (Neukölln);52.41725049999999;13.4295058;030743 10 14;michelklinitzweg@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;6;deutsch
695;Humanistische Kita Mühlengeister;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Thomas-Mann-Str. 17 -19;10409 Berlin (Pankow);52.54137;13.4492601;030030-424 17 31;muehlengeister@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;6;deutsch
696;Humanistische Kita Pillnitzer Weg;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Pillnitzer Weg 6;13593 Berlin (Spandau);52.52276;13.15683;030030-20 91 48 90;pillnitzerweg@humanistischekitas.de;www.humanistischekitas.de;6.0;17.5;11.5;06:00-17:30;10;deutsch
697;Humanistische Kita Prenzlzwerge;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Stahlheimer Str. 27;10439 Berlin (Pankow);52.5492547;13.4207659;030030-445 71 94;prenzlzwerge@humanistischekitas.de;www.humanistischekitas.de;6.5;18.0;11.5;06:30-18:00;2;deutsch
698;Humanistische Kita Rappelkiste;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Alfred-Randt-Str. 15 /17;12559 Berlin (Treptow-Köpenick);52.44043180000001;13.605533;030030-654 35 58;rappelkiste@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
699;Humanistische Kita Wasserwerkstraße;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Wasserwerkstr. 3;13589 Berlin (Spandau);52.55243;13.16454;03037499030;wasserwerkstrasse@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;6;deutsch
700;Humanistische Kita Wirbelwind;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Friedrich-Engels-Str. 45;13156 Berlin (Pankow);52.58402;13.39043;030030-916 51 24;wirbelwind@humanistischekitas.de;http://humanistischekitas.de/kita-wirbelwind;6.0;18.0;12.0;06:00-18:00;6;deutsch
701;Humanistische Kita Zum Hasenhügel;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Waldheimer Str. 10 -12;12627 Berlin (Marzahn-Hellersdorf);52.5284775;13.6168698;030994 28 49;zum.hasenhuegel@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;6;deutsch
702;Humanistisches Familienhaus Felix;Kindertagesstätte;Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg e. V.;Zühlsdorfer Str. 18;12679 Berlin (Marzahn-Hellersdorf);52.5469;13.54854;030030-935 80 35;kinderhausfelix@humanistischekitas.de;www.humanistischekitas.de;6.0;18.0;12.0;06:00-18:00;12;deutsch
703;IB-Kita, Internationaler Bund;Kindertagesstätte;Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH);Weserstr. 106;12059 Berlin (Neukölln);52.47714810000001;13.45293;030689 75 519;Birgit.aderhold@internationaler-bund.de;;6.0;18.0;12.0;06:00-18:00;2;deutsch
704;IB-Kita, Internationaler Bund;Kindertagesstätte;Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH);Vorarlberger Damm 17;12157 Berlin (Tempelhof-Schöneberg);52.470821;13.3468102;03085506700;anett.schroedter@internationaler-bund.de;;6.0;18.0;12.0;06:00-18:00;9;deutsch
705;IB-Kita, Internationaler Bund;Kindertagesstätte;Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH);Otto-Krüger-Zeile 4;12459 Berlin (Treptow-Köpenick);52.46727;13.50693;030535 04 93;Heike.Teuscher@internationaler-bund.de;;6.0;18.0;12.0;06:00-18:00;12;deutsch
706;IB-Kita, Internationaler Bund;Kindertagesstätte;Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH);Rudower Str. 60;12557 Berlin (Treptow-Köpenick);52.4431527;13.562294;030655 41 31;ulrike.hirschberg@internationaler-bund.de;;6.0;18.0;12.0;06:00-18:00;11;deutsch
707;IB-Kita, Internationaler Bund;Kindertagesstätte;Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH);Otto-Krüger-Zeile 6;12459 Berlin (Treptow-Köpenick);52.46753;13.50705;030535 07 83;sabine.kittelmann@internationaler-bund.de;;6.0;18.0;12.0;06:00-18:00;6;deutsch
708;IB-Kita, Internationaler Bund;Kindertagesstätte;Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH);Friedrich-Richter-Str. 36;13125 Berlin (Pankow);52.62668000000001;13.49225;030949 41 32;katrin.waitz@internationaler-bund.de;;6.0;18.0;12.0;06:00-18:00;12;deutsch
709;IB-Kita, Internationaler Bund;Kindertagesstätte;Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH);Vesaliusstr. 68;13187 Berlin (Pankow);52.58026;13.42754;03047533840;karola.lossius@internationaler-bund.de;;6.0;18.0;12.0;06:00-18:00;6;deutsch
710;IB-Kita, Internationaler Bund;Kindertagesstätte;Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH);Kirschnerweg 29;12353 Berlin (Neukölln);52.4269567;13.4560196;0306042012;gabriele.niegisch@internationaler-bund.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
711;Immanuel-Kita;Kindertagesstätte;Christburg Campus gemeinnützige GmbH;Im Spektefeld 44;13589 Berlin (Spandau);52.54951029999999;13.1532242;0304434237-240;Immanuel-Kita@Christburg-Campus.de;www.christburg-campus.de/kitas/immanuel-kita/;;;;;0;deutsch
712;INA.KINDER.Garten;Kindertagesstätte;INA.KINDER.GARTEN gGmbH;Dresdener Str. 128;10999 Berlin (Friedrichshain-Kreuzberg);52.5002428;13.4169824;030695 03 790;dresdenerstrasse@inakindergarten.de;www.inakindergarten.de;7.0;17.5;10.5;07:00-17:30;3;deutsch
713;Integrationskindergarten "EigenSinn"/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Falkenberger Str. 13 -14;13088 Berlin (Pankow);52.5549617;13.4715724;030925 29 13;kindergarten.falkenberger-strasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
714;Integrationskindergarten Pfannschmidtstr. 70/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Pfannschmidtstr. 70;13125 Berlin (Pankow);52.62171679999999;13.4876542;03094381105;kindergarten.pfannschmidtstrasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
715;Integrationskinderladen Fidicinis;Eltern-Initiativ-Kindertagesstätte;fidicinis e.V.;Solmsstr. 22;10961 Berlin (Friedrichshain-Kreuzberg);52.4907392;13.3921122;01799107057;fidicinis@live.de;www.kinderladen-fidicinis.de;8.5;16.5;8.0;08:30-16:30;18;deutsch
716;IntegrationsKITA Hand in Hand;Kindertagesstätte;Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung;Salvador-Allende-Str. 47 -49;12559 Berlin (Treptow-Köpenick);52.44432;13.5918;030(030) 6540092;integrationskita@kaeptnbrowser.de;http://www.kaeptnbrowser.de/front_content.php?idcat=177;6.0;18.0;12.0;06:00-18:00;2;deutsch
717;Integrationskita Prenzl.Berg Pustekuchen;Eltern-Initiativ-Kindertagesstätte;Integrationskindertagesstätte Prenzlauer Berg "Pustekuchen" e. V.;Sonnenburger Str. 57;10437 Berlin (Pankow);52.54653;13.40684;0304422769;pustekuchen57@gmail.com;;;;;;0;deutsch
718;Integrationskita Raupe Nimmersatt;Kindertagesstätte;Jugendwerk Aufbau Ost JAO gGmbH;Gürtelstr. 25;10409 Berlin (Pankow);52.5434573;13.4548291;0304217950;kita-raupe-nimmersatt@jao-berlin.de;www.jao-berlin.de;6.0;18.0;12.0;06:00-18:00;12;deutsch
719;Integrationskita Schneckenhaus/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Neumannstr. 7;13189 Berlin (Pankow);52.55734;13.42387;0304728055;kindergarten.neumannstrasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;12;deutsch
720;Integrierter Waldkindergarten;Kindertagesstätte;Stadt und Waldkinder e. V.;Kollwitzstr. 66;10435 Berlin (Pankow);52.5360599;13.4183783;03091206632;info@stadt-und-waldkinder.de;www.stadt-und-waldkinder.de;8.0;17.0;9.0;08:00-17:00;9;deutsch
721;Intensiv-Frühfördergruppe für Kinder mit Autismus;Kindertagesstätte;Autismus Deutschland Vereinigung zur Förderung von Menschen mit Autismus Landesverband Berlin e.V.;Arno-Holz-Str. 10;12165 Berlin (Steglitz-Zehlendorf);52.45846;13.30861;0307974284-10 -11,-12;fruehfoerdergruppe1@autismus-berlin.de;www-autismus-berlin.de;8.0;15.0;7.0;08:00-15:00;0;deutsch
722;Internationaler Kindergarten;Kindertagesstätte;Internationaler Kindergarten Berlin 1984 gemeinnützige GmbH;Ravensberger Str. 5B;10709 Berlin (Charlottenburg-Wilmersdorf);52.49632;13.30639;0308926644;internkita@gmail.com;w.o.;8.0;17.0;9.0;08:00-17:00;18;englisch
723;Internationaler Kindergarten Multi Lingua;Kindertagesstätte;Kultur Mosaik Berlin gUG (haftungsbeschränkt);Nordhauser Str. 30;10589 Berlin (Charlottenburg-Wilmersdorf);52.5244405;13.3090247;030209665750;info@multilingua-berlin.de;www.multilingua-berlin.de;7.5;18.0;10.5;07:30-18:00;6;englisch, russisch
724;Internationaler Kindergarten Sara;Kindertagesstätte;Sara Berlin - Internationaler Kindergarten und Bildungsstätte gemeinnützige UG (haftungsbeschränkt);Reichsstr. 15;14052 Berlin (Charlottenburg-Wilmersdorf);52.51393729999999;13.2655678;03030103005;rapp@sara-kita-berlin.de;;;;;;0;deutsch
725;Johemi Kita Müllerstraße;Kindertagesstätte;Johemi Kindertagesstätten gGmbH;Müllerstr. 61;13349 Berlin (Mitte);52.5554776;13.3436883;0176 24100963;grupe@johemi.de;;;;;;0;deutsch
726;Jona's Haus (nur Sprachförderung);Kindertagesstätte;Stiftung Jona;Schulstr. 3;13591 Berlin (Spandau);52.5298411;13.1387802;030;info@stiftung-jona.de;;;;;;0;deutsch
727;Jüdischer Kindergarten Gan Israel;Kindertagesstätte;Jüdischer Kindergarten Gan Israel e.V.;Spandauer Damm 220;14052 Berlin (Charlottenburg-Wilmersdorf);52.52466;13.258;0303267601;gan.israel@web.de;;;;;;0;deutsch
728;Jump Bilingual Kindergarten;Kindertagesstätte;Jump Bilingual Kindergarten gUG;Wilhelmstr. 88;10117 Berlin (Mitte);52.51248409999999;13.3821993;030;jump.kita.berlin@gmail.com;;;;;;0;deutsch
729;Jump Bilingual Kindergarten;Kindertagesstätte;Jump Bilingual Kindergarten gUG;An der Kolonnade 2;10117 Berlin (Mitte);52.51236;13.38228;030;;;;;;;0;deutsch
730;Junior 1;Kindertagesstätte;Junior JOEL gemeinnütziger Verein zur Kinder- und Jugendförderung;Kopernikusstr. 32;10243 Berlin (Friedrichshain-Kreuzberg);52.5110745;13.4507286;03054465688;junior1.Joel@web.de;;7.5;17.5;10.0;07:30-17:30;0;deutsch
731;Junior 1 Kita am Bürgerpark;Kindertagesstätte;Junior JOEL AM BÜRGERPARK - gemeinnützige UG (haftungsbeschränkt);Parkstr. 1;13187 Berlin (Pankow);52.5707979;13.399018;03067950540;traeger.kita-am.buergerpark@junior1.de;www.junior1.de;7.5;17.5;10.0;07:30-17:30;12;deutsch
732;Junior 1 Kita Grünbergerhof;Kindertagesstätte;Junior JOEL GRÜNBERGERHOF - gemeinnützige UG (haftungsbeschränkt);Grünberger Str. 26;10245 Berlin (Friedrichshain-Kreuzberg);52.51214;13.45107;030;;;;;;;0;deutsch
